1.6337872e-05	1.881587e-05	1.7169727e-05
1.6601844e-05	1.9058845e-05	1.7383176e-05
1.6806905e-05	1.9296434e-05	1.7524266e-05
1.6895194e-05	1.954668e-05	1.770524e-05
1.6931468e-05	1.9713958e-05	1.7976698e-05
1.7208155e-05	1.9952793e-05	1.8277378e-05
1.7415972e-05	2.0143309e-05	1.843687e-05
1.761174e-05	2.0417021e-05	1.8789557e-05
1.7836803e-05	2.053617e-05	1.8828627e-05
1.7903405e-05	2.0777037e-05	1.9137666e-05
1.8126339e-05	2.0826004e-05	1.9172981e-05
1.8280269e-05	2.0844449e-05	1.9427782e-05
1.8493876e-05	2.102687e-05	1.9826026e-05
1.8674027e-05	2.1198091e-05	2.0002568e-05
1.8832538e-05	2.1194637e-05	2.0212074e-05
1.8833018e-05	2.1321122e-05	2.0059442e-05
1.895015e-05	2.1451679e-05	2.032095e-05
1.8996723e-05	2.1464422e-05	2.055647e-05
