0.015245436	0.0154395355	0.015474337
0.029638415	0.030256554	0.030432567
0.0443862	0.04467948	0.04422678
0.057203192	0.0576526	0.05723052
0.06965965	0.07058529	0.06961855
0.081367895	0.08150432	0.0816879
0.09250385	0.09351709	0.093161345
0.10260505	0.10494523	0.104025245
0.11294002	0.11407072	0.114020966
0.12275174	0.12335622	0.12316301
0.13154235	0.13153695	0.13110875
0.14038692	0.14050798	0.13803129
0.14771774	0.15020661	0.14588986
0.15544873	0.15631914	0.15346347
0.16206159	0.16238333	0.15964866
0.16867153	0.16803466	0.16561128
0.17408042	0.17340514	0.17192195
0.18012708	0.1786348	0.1765148
0.18543875	0.18331389	0.18198271
0.19104701	0.18839051	0.18734807
0.19592087	0.1937522	0.19233759
0.20098098	0.19714457	0.19522212
0.20557395	0.20194055	0.19888522
0.20928651	0.20478687	0.20145859
0.21328571	0.20881733	0.20527714
0.21743584	0.21161401	0.20882255
0.21809062	0.21394761	0.2137044
0.22111352	0.21627659	0.21691902
0.22356059	0.21919355	0.21757333
0.22505529	0.22119397	0.21998096
0.22718777	0.22436137	0.2217522
0.23081826	0.22726142	0.22378993
0.23131081	0.22894189	0.2256924
0.23372462	0.23138857	0.22817248
0.23507065	0.23302485	0.22917987
0.23557903	0.23338823	0.2302785
0.23783132	0.23445822	0.23105395
0.23817419	0.23411688	0.23357558
0.23807693	0.23597753	0.2348358
0.23884186	0.23711099	0.23647219
0.23912807	0.23913544	0.23926012
0.2397895	0.2409414	0.23950002
0.23941393	0.24139465	0.24063124
0.23969474	0.2411312	0.24153222
0.24063739	0.24038737	0.24181212
0.24208352	0.2402435	0.2407855
0.24222644	0.24166547	0.2406777
0.24301198	0.2424388	0.24072331
0.24257556	0.24359989	0.24106172
0.2423318	0.24441296	0.23987465
0.24122092	0.24489087	0.24004203
0.24063322	0.24530497	0.24039069
0.24126096	0.24555454	0.24118471
0.24076691	0.24499416	0.24202546
0.24040815	0.24456692	0.24102601
0.24041262	0.24392419	0.2403602
0.23885456	0.24436225	0.23958372
0.23868	0.24433452	0.23816079
0.23887666	0.24340706	0.23860662
0.2378196	0.24293262	0.23802875
0.23678884	0.24223056	0.2377424
0.23497331	0.24189633	0.23937719
0.23449911	0.24141856	0.23809119
0.23452894	0.24118906	0.2377758
0.23385824	0.24085754	0.2379007
0.23411965	0.24017504	0.23603325
0.23388554	0.23944767	0.23495573
